	City	Town	gasolina 95	gasolina 98	diésel	diésel plus	gasóleo B	biodiésel	GNL	GNC	GLP	Fecha
217	Asturias	Grado	1,154 €/l		1,094 €/l	1,169 €/l	0,779 €/l					2020-04-05 18:10:39.303668
218	Asturias	Grandas de Salime	1,279 €/l		1,149 €/l	1,249 €/l	0,900 €/l					2020-04-05 18:10:39.782879
219	Asturias	Ibias	1,129 €/l		1,059 €/l		0,707 €/l					2020-04-05 18:10:40.251053
220	Asturias	Langreo	1,174 €/l	1,273 €/l	1,116 €/l	1,181 €/l	0,879 €/l					2020-04-05 18:10:40.648855
221	Asturias	Laviana	1,090 €/l	1,196 €/l	1,034 €/l	1,084 €/l						2020-04-05 18:10:41.008984
222	Asturias	Lena	1,146 €/l	1,276 €/l	1,059 €/l	1,129 €/l	0,779 €/l					2020-04-05 18:10:41.403132
223	Asturias	Llanera	1,161 €/l	1,283 €/l	1,088 €/l	1,160 €/l	0,834 €/l				0,699 €/l	2020-04-05 18:10:41.817837
224	Asturias	Llanes	1,159 €/l	1,252 €/l	1,039 €/l	1,127 €/l	0,799 €/l				0,749 €/l	2020-04-05 18:10:42.302821
225	Asturias	Mieres	1,161 €/l	1,291 €/l	1,071 €/l	1,116 €/l					0,695 €/l	2020-04-05 18:10:42.820777
226	Asturias	Morcín	1,139 €/l	1,259 €/l	1,059 €/l	1,139 €/l	0,780 €/l					2020-04-05 18:10:43.221965
227	Asturias	Muros de Nalón	1,279 €/l	1,389 €/l	1,158 €/l	1,228 €/l						2020-04-05 18:10:43.635120
228	Asturias	Nava	1,129 €/l	1,254 €/l	1,039 €/l	1,109 €/l	0,689 €/l					2020-04-05 18:10:44.111683
229	Asturias	Navia	1,093 €/l	1,209 €/l	1,047 €/l	1,124 €/l	0,704 €/l					2020-04-05 18:10:44.490725
230	Asturias	Noreña	1,254 €/l		1,167 €/l	1,159 €/l	0,859 €/l		0,799 €/l	0,820 €/l		2020-04-05 18:10:44.894573
231	Asturias	Oviedo	1,178 €/l	1,303 €/l	1,113 €/l	1,172 €/l	0,884 €/l				0,695 €/l	2020-04-05 18:10:45.360830
232	Asturias	Peñamellera Baja	1,139 €/l	1,239 €/l	1,089 €/l	1,159 €/l						2020-04-05 18:10:45.785669
233	Asturias	Piloña	1,199 €/l		1,099 €/l	1,194 €/l	0,889 €/l					2020-04-05 18:10:46.125467
234	Asturias	Pravia	1,159 €/l	1,279 €/l	1,079 €/l	1,119 €/l	0,799 €/l					2020-04-05 18:10:46.519730
235	Asturias	Proaza	1,080 €/l	1,260 €/l	1,000 €/l	1,070 €/l	0,550 €/l					2020-04-05 18:10:47.022264
236	Asturias	Ribadedeva	1,129 €/l		1,079 €/l	1,149 €/l	0,734 €/l					2020-04-05 18:10:47.534025
237	Asturias	Ribadesella	1,219 €/l	1,381 €/l	1,099 €/l	1,242 €/l	0,889 €/l					2020-04-05 18:10:47.924548
238	Asturias	Salas	1,194 €/l	1,459 €/l	1,107 €/l	1,199 €/l	0,859 €/l					2020-04-05 18:10:48.334250
239	Asturias	San Martín del Rey Aurelio	1,104 €/l	1,219 €/l	1,052 €/l	1,110 €/l						2020-04-05 18:10:48.735878
240	Asturias	San Tirso de Abres	1,129 €/l	1,229 €/l	1,089 €/l	1,169 €/l	0,762 €/l					2020-04-05 18:10:49.183633
241	Asturias	Siero	1,145 €/l	1,281 €/l	1,076 €/l	1,155 €/l	0,817 €/l					2020-04-05 18:10:49.630667
242	Asturias	Somiedo	1,299 €/l		1,189 €/l							2020-04-05 18:10:50.010777
243	Asturias	Soto del Barco	1,139 €/l	1,260 €/l	1,075 €/l	1,149 €/l						2020-04-05 18:10:50.350358
244	Asturias	Tapia de Casariego	1,119 €/l	1,246 €/l	1,055 €/l	1,127 €/l	0,694 €/l					2020-04-05 18:10:50.742696
245	Asturias	Teverga	1,119 €/l		1,049 €/l	1,099 €/l	0,703 €/l					2020-04-05 18:10:51.077351
246	Asturias	Tineo	1,109 €/l	1,231 €/l	1,057 €/l	1,122 €/l						2020-04-05 18:10:51.547468
247	Asturias	Valdés	1,201 €/l	1,322 €/l	1,117 €/l	1,173 €/l	0,752 €/l					2020-04-05 18:10:52.016624
248	Asturias	Vegadeo	1,129 €/l		1,089 €/l	1,169 €/l	0,762 €/l					2020-04-05 18:10:53.583728
249	Asturias	Villanueva de Oscos	1,130 €/l		1,080 €/l		0,760 €/l					2020-04-05 18:10:53.980775
250	Asturias	Villaviciosa	1,152 €/l	1,277 €/l	1,084 €/l	1,146 €/l	0,779 €/l					2020-04-05 18:10:54.448746
251	Ávila	Adanero	1,159 €/l	1,284 €/l	1,089 €/l	1,159 €/l	0,719 €/l					2020-04-05 18:11:03.874098
252	Ávila	La Adrada	1,284 €/l	1,382 €/l	1,184 €/l	1,249 €/l	0,900 €/l					2020-04-05 18:11:04.340198
253	Ávila	Arenas de San Pedro	1,199 €/l	1,399 €/l	1,099 €/l	1,119 €/l	0,879 €/l					2020-04-05 18:11:04.758008
254	Ávila	Arévalo	1,122 €/l	1,231 €/l	1,052 €/l	1,114 €/l						2020-04-05 18:11:05.106430
255	Ávila	Ávila	1,176 €/l	1,331 €/l	1,080 €/l	1,154 €/l	0,869 €/l				0,714 €/l	2020-04-05 18:11:05.506548
256	Ávila	El Barco de Ávila	1,105 €/l	1,235 €/l	1,039 €/l	1,089 €/l	0,859 €/l	1,039 €/l				2020-04-05 18:11:05.949850
257	Ávila	El Barraco	1,200 €/l	1,310 €/l	1,099 €/l	1,154 €/l						2020-04-05 18:11:06.346106
258	Ávila	Blascosancho	1,109 €/l		1,049 €/l	1,099 €/l						2020-04-05 18:11:06.796351
259	Ávila	Burgohondo	1,229 €/l		1,119 €/l	1,179 €/l	0,889 €/l					2020-04-05 18:11:07.191258
260	Ávila	Candeleda	1,199 €/l	1,314 €/l	1,129 €/l	1,264 €/l	0,834 €/l					2020-04-05 18:11:07.633452
261	Ávila	Cebreros	1,199 €/l	1,429 €/l	1,099 €/l	1,219 €/l						2020-04-05 18:11:08.216962
262	Ávila	La Colilla	1,239 €/l	1,359 €/l	1,129 €/l	1,189 €/l	0,859 €/l					2020-04-05 18:11:08.654312
263	Ávila	Crespos	1,169 €/l		1,069 €/l	1,169 €/l						2020-04-05 18:11:09.056549
264	Ávila	Espinosa de los Caballeros	1,149 €/l	1,269 €/l	1,079 €/l	1,159 €/l					0,669 €/l	2020-04-05 18:11:09.460759
265	Ávila	Fontiveros	1,189 €/l		1,099 €/l	1,099 €/l	0,840 €/l					2020-04-05 18:11:09.868875
266	Ávila	Hernansancho	1,139 €/l		1,079 €/l		0,615 €/l					2020-04-05 18:11:10.267097
267	Ávila	El Hoyo de Pinares	1,259 €/l	1,401 €/l	1,149 €/l	1,239 €/l						2020-04-05 18:11:10.748743
268	Ávila	Madrigal de las Altas Torres	1,129 €/l	1,269 €/l	1,034 €/l	1,139 €/l	0,674 €/l					2020-04-05 18:11:11.188088
269	Ávila	Mingorría	1,269 €/l		1,138 €/l		0,860 €/l					2020-04-05 18:11:11.555875
270	Ávila	Mombeltrán	1,249 €/l		1,199 €/l	1,199 €/l						2020-04-05 18:11:12.010702
271	Ávila	Muñana	1,119 €/l	1,267 €/l	1,024 €/l	1,099 €/l						2020-04-05 18:11:12.372083
272	Ávila	Muñico	1,259 €/l		1,169 €/l	1,239 €/l						2020-04-05 18:11:12.817837
273	Ávila	Muñogrande	1,129 €/l	1,254 €/l	1,095 €/l	1,165 €/l						2020-04-05 18:11:13.236036
274	Ávila	Navalperal de Pinares	1,159 €/l	1,399 €/l	1,059 €/l	1,159 €/l	0,932 €/l					2020-04-05 18:11:13.850958
275	Ávila	Navaluenga	1,179 €/l	1,279 €/l	1,059 €/l							2020-04-05 18:11:14.247370
276	Ávila	Navarredonda de Gredos	1,169 €/l	1,479 €/l	1,059 €/l	1,149 €/l						2020-04-05 18:11:14.624313
277	Ávila	Navarredondilla	1,299 €/l		1,199 €/l	1,269 €/l						2020-04-05 18:11:15.054161
278	Ávila	Las Navas del Marqués	1,119 €/l	1,239 €/l	1,079 €/l	1,159 €/l						2020-04-05 18:11:15.631831
279	Ávila	Orbita	1,149 €/l	1,269 €/l	1,079 €/l	1,159 €/l						2020-04-05 18:11:16.041742
280	Ávila	Palacios de Goda	1,124 €/l	1,274 €/l	1,084 €/l	1,154 €/l						2020-04-05 18:11:16.734515
281	Ávila	Pedro Bernardo	1,229 €/l	1,349 €/l	1,149 €/l	1,209 €/l						2020-04-05 18:11:17.076977
282	Ávila	Piedrahíta	1,107 €/l	1,235 €/l	1,044 €/l	1,094 €/l	0,859 €/l					2020-04-05 18:11:17.422875
283	Ávila	San Pedro del Arroyo	1,239 €/l	1,389 €/l	1,129 €/l	1,209 €/l	0,859 €/l					2020-04-05 18:11:17.803725
284	Ávila	Sanchidrián	1,329 €/l		1,255 €/l	1,315 €/l						2020-04-05 18:11:18.187649
285	Ávila	Santa María de los Caballeros	1,139 €/l		1,129 €/l	1,149 €/l	0,849 €/l					2020-04-05 18:11:18.767242
286	Ávila	Solosancho	1,179 €/l	1,319 €/l	1,109 €/l	1,189 €/l	0,799 €/l					2020-04-05 18:11:19.251655
287	Ávila	Sotillo de la Adrada	1,289 €/l	1,349 €/l	1,189 €/l	1,249 €/l						2020-04-05 18:11:19.695967
288	Ávila	El Tiemblo	1,179 €/l	1,399 €/l	1,089 €/l							2020-04-05 18:11:20.063986
289	Ávila	La Torre	1,099 €/l		1,009 €/l	1,059 €/l						2020-04-05 18:11:20.452197
290	Ávila	Velayos	1,219 €/l	1,459 €/l	1,128 €/l	1,269 €/l						2020-04-05 18:11:21.610705
291	Ávila	Villanueva del Aceral	1,139 €/l	1,239 €/l	1,049 €/l	1,109 €/l						2020-04-05 18:11:22.024288
292	Badajoz	Acedera			1,025 €/l		0,514 €/l					2020-04-05 18:11:28.454801
293	Badajoz	Aceuchal	1,099 €/l		1,049 €/l	1,129 €/l						2020-04-05 18:11:29.433445
294	Badajoz	Alange	1,068 €/l		0,999 €/l		0,795 €/l					2020-04-05 18:11:29.864221
295	Badajoz	La Albuera	1,099 €/l	1,224 €/l	1,032 €/l	1,092 €/l						2020-04-05 18:11:30.222058
296	Badajoz	Alburquerque	1,194 €/l	1,489 €/l	1,124 €/l	1,199 €/l	0,790 €/l					2020-04-05 18:11:30.659974
297	Badajoz	Alconchel	1,149 €/l		1,099 €/l	1,159 €/l	0,739 €/l					2020-04-05 18:11:31.016057
298	Badajoz	Aljucén	1,229 €/l		1,169 €/l							2020-04-05 18:11:31.402828
299	Badajoz	Almendral	1,099 €/l		1,049 €/l	1,099 €/l	0,629 €/l					2020-04-05 18:11:31.799772
300	Badajoz	Almendralejo	1,110 €/l	1,246 €/l	1,027 €/l	1,132 €/l	0,736 €/l					2020-04-05 18:11:32.277331
301	Badajoz	Arroyo de San Serván	1,099 €/l		0,979 €/l		0,624 €/l					2020-04-05 18:11:32.875769
302	Badajoz	Azuaga	1,059 €/l	1,189 €/l	1,016 €/l	1,114 €/l	0,726 €/l					2020-04-05 18:11:33.381306
303	Badajoz	Badajoz	1,116 €/l	1,252 €/l	1,040 €/l	1,134 €/l	0,616 €/l				0,612 €/l	2020-04-05 18:11:33.829027
304	Badajoz	Barcarrota	1,091 €/l	1,218 €/l	1,018 €/l	1,160 €/l						2020-04-05 18:11:34.266163
305	Badajoz	Berlanga	1,103 €/l		1,019 €/l	1,200 €/l	0,750 €/l					2020-04-05 18:11:34.665804
306	Badajoz	Bienvenida	1,099 €/l		1,059 €/l		0,803 €/l					2020-04-05 18:11:35.027254
307	Badajoz	Burguillos del Cerro	1,099 €/l		1,049 €/l							2020-04-05 18:11:37.200727
308	Badajoz	Cabeza del Buey	1,049 €/l		0,990 €/l	1,129 €/l	0,638 €/l					2020-04-05 18:11:38.902030
309	Badajoz	Cabeza la Vaca	1,209 €/l		1,139 €/l							2020-04-05 18:11:39.242149
310	Badajoz	Calamonte	1,204 €/l		1,149 €/l	1,129 €/l	1,000 €/l					2020-04-05 18:11:39.593003
311	Badajoz	Calera de León	1,180 €/l		1,030 €/l		0,620 €/l					2020-04-05 18:11:40.031465
312	Badajoz	Calzadilla de los Barros	1,139 €/l	1,264 €/l	1,095 €/l	1,165 €/l						2020-04-05 18:11:40.989118
313	Badajoz	Campanario	1,194 €/l		1,094 €/l	1,329 €/l						2020-04-05 18:11:41.653990
314	Badajoz	Campillo de Llerena	1,099 €/l		1,029 €/l							2020-04-05 18:11:42.046737
315	Badajoz	Casas de Don Pedro	1,259 €/l		1,109 €/l	1,179 €/l						2020-04-05 18:11:46.137430
316	Badajoz	Castilblanco			1,229 €/l							2020-04-05 18:11:46.517254
317	Badajoz	Castuera	1,196 €/l	1,368 €/l	1,070 €/l	1,192 €/l	0,800 €/l					2020-04-05 18:11:46.994239
318	Badajoz	La Codosera	1,179 €/l	1,389 €/l	1,039 €/l	1,159 €/l						2020-04-05 18:11:47.452096
319	Badajoz	Cordobilla de Lácara	1,089 €/l		1,039 €/l		0,729 €/l					2020-04-05 18:11:48.070173
320	Badajoz	La Coronada	1,148 €/l	1,308 €/l	0,998 €/l		0,728 €/l					2020-04-05 18:11:48.510172
321	Badajoz	Corte de Peleas			1,020 €/l		0,640 €/l					2020-04-05 18:11:48.886857
322	Badajoz	Don Benito	1,108 €/l	1,245 €/l	1,031 €/l	1,125 €/l	0,789 €/l				0,629 €/l	2020-04-05 18:11:49.488825
323	Badajoz	Esparragalejo	1,119 €/l		1,089 €/l							2020-04-05 18:11:50.317473
324	Badajoz	Fregenal de la Sierra	1,096 €/l	1,202 €/l	1,046 €/l	1,095 €/l						2020-04-05 18:11:50.709695
325	Badajoz	Fuenlabrada de los Montes			0,928 €/l							2020-04-05 18:11:51.663724
326	Badajoz	Fuente de Cantos	1,172 €/l	1,339 €/l	1,086 €/l	1,159 €/l	0,839 €/l					2020-04-05 18:11:52.051413
327	Badajoz	Fuente del Arco	1,309 €/l		1,190 €/l		0,916 €/l					2020-04-05 18:11:52.733870
328	Badajoz	Fuente del Maestre	1,130 €/l		1,074 €/l	1,134 €/l	0,859 €/l					2020-04-05 18:11:53.085194
329	Badajoz	Fuentes de León	1,149 €/l		1,039 €/l	1,199 €/l	0,699 €/l					2020-04-05 18:11:53.547639
330	Badajoz	La Garrovilla	1,169 €/l		1,109 €/l	1,159 €/l						2020-04-05 18:11:53.938755
331	Badajoz	Granja de Torrehermosa	1,079 €/l	1,179 €/l	1,039 €/l	1,109 €/l	0,726 €/l					2020-04-05 18:11:54.373357
332	Badajoz	Guareña	1,117 €/l	1,253 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:11:54.781745
333	Badajoz	La Haba	1,149 €/l	1,289 €/l	1,089 €/l	1,159 €/l	0,950 €/l					2020-04-05 18:11:55.171852
334	Badajoz	Herrera del Duque	1,189 €/l		1,129 €/l	1,312 €/l	0,899 €/l					2020-04-05 18:11:55.555196
335	Badajoz	Higuera de la Serena	1,079 €/l		0,999 €/l		0,599 €/l					2020-04-05 18:11:55.955334
336	Badajoz	Higuera de Vargas	1,119 €/l		1,059 €/l	1,129 €/l						2020-04-05 18:11:56.364966
337	Badajoz	Higuera la Real	1,079 €/l		0,949 €/l	0,999 €/l						2020-04-05 18:11:56.913286
338	Badajoz	Hornachos	1,309 €/l		1,049 €/l		0,765 €/l					2020-04-05 18:11:57.316369
339	Badajoz	Jerez de los Caballeros	1,104 €/l	1,259 €/l	1,023 €/l	1,089 €/l	0,599 €/l					2020-04-05 18:11:57.687845
340	Badajoz	Llerena	1,178 €/l		1,128 €/l	1,119 €/l	0,909 €/l					2020-04-05 18:11:58.116036
341	Badajoz	Lobón	1,119 €/l		1,079 €/l	1,149 €/l	0,675 €/l					2020-04-05 18:11:58.609458
342	Badajoz	Maguilla	1,109 €/l		1,040 €/l		0,756 €/l					2020-04-05 18:11:59.069196
343	Badajoz	Medellín	1,079 €/l		1,039 €/l	1,109 €/l	0,769 €/l					2020-04-05 18:11:59.621277
344	Badajoz	Medina de las Torres				1,036 €/l	0,668 €/l					2020-04-05 18:12:01.591040
345	Badajoz	Mérida	1,130 €/l	1,275 €/l	1,075 €/l	1,150 €/l	0,699 €/l		0,799 €/l	0,820 €/l	0,629 €/l	2020-04-05 18:12:02.119679
346	Badajoz	Monesterio	1,122 €/l	1,244 €/l	1,053 €/l	1,162 €/l	0,619 €/l					2020-04-05 18:12:02.671034
347	Badajoz	Montemolín	1,185 €/l		1,119 €/l							2020-04-05 18:12:04.297904
348	Badajoz	Monterrubio de la Serena	1,079 €/l		1,014 €/l	1,099 €/l	0,604 €/l					2020-04-05 18:12:04.857899
349	Badajoz	Montijo	1,139 €/l	1,343 €/l	1,020 €/l	1,148 €/l	0,673 €/l					2020-04-05 18:12:05.325104
350	Badajoz	Navalvillar de Pela	1,107 €/l	1,393 €/l	1,063 €/l	1,135 €/l	0,699 €/l					2020-04-05 18:12:05.824762
351	Badajoz	Oliva de la Frontera	1,199 €/l		1,089 €/l	1,269 €/l	0,750 €/l					2020-04-05 18:12:06.271369
352	Badajoz	Oliva de Mérida	1,179 €/l		1,099 €/l		0,809 €/l					2020-04-05 18:12:07.104927
353	Badajoz	Olivenza	1,098 €/l	1,239 €/l	1,042 €/l	1,159 €/l	0,730 €/l					2020-04-05 18:12:07.530328
354	Badajoz	Orellana la Vieja	1,169 €/l		1,069 €/l	1,129 €/l	0,729 €/l					2020-04-05 18:12:07.951606
355	Badajoz	La Parra	1,139 €/l		1,089 €/l		0,769 €/l					2020-04-05 18:12:08.509418
356	Badajoz	Peñalsordo	1,079 €/l		0,999 €/l		0,639 €/l					2020-04-05 18:12:08.982158
357	Badajoz	Puebla de Alcocer	1,199 €/l	1,319 €/l	1,109 €/l	1,169 €/l	0,739 €/l					2020-04-05 18:12:10.286869
358	Badajoz	Puebla de la Calzada	1,079 €/l		0,960 €/l	1,099 €/l						2020-04-05 18:12:10.713607
359	Badajoz	Puebla de Obando	1,099 €/l		1,049 €/l	1,129 €/l	0,725 €/l					2020-04-05 18:12:14.478551
360	Badajoz	Puebla de Sancho Pérez	1,206 €/l	1,309 €/l	1,136 €/l	1,219 €/l						2020-04-05 18:12:14.916479
361	Badajoz	Pueblonuevo del Guadiana	1,089 €/l		1,035 €/l	1,095 €/l	0,639 €/l					2020-04-05 18:12:15.341384
362	Badajoz	Quintana de la Serena	1,086 €/l		1,032 €/l	1,099 €/l	0,733 €/l					2020-04-05 18:12:15.710078
363	Badajoz	Ribera del Fresno	1,109 €/l		1,045 €/l	1,119 €/l	0,735 €/l					2020-04-05 18:12:16.121375
364	Badajoz	La Roca de la Sierra	1,092 €/l	1,197 €/l	1,070 €/l	1,119 €/l						2020-04-05 18:12:16.597460
365	Badajoz	Salvaleón	1,089 €/l		1,019 €/l	1,079 €/l	0,659 €/l					2020-04-05 18:12:17.076099
366	Badajoz	Salvatierra de los Barros			1,119 €/l							2020-04-05 18:12:20.825168
367	Badajoz	San Pedro de Mérida	1,094 €/l	1,253 €/l	1,029 €/l	1,149 €/l						2020-04-05 18:12:21.235753
368	Badajoz	San Vicente de Alcántara	1,189 €/l	1,429 €/l	0,964 €/l							2020-04-05 18:12:21.682501
369	Badajoz	Santa Amalia	1,099 €/l		1,005 €/l	1,129 €/l	0,459 €/l					2020-04-05 18:12:22.087039
370	Badajoz	Santa Marta	1,189 €/l		1,057 €/l	1,229 €/l	0,499 €/l					2020-04-05 18:12:22.439155
371	Badajoz	Los Santos de Maimona	1,079 €/l		1,009 €/l	1,144 €/l	0,629 €/l					2020-04-05 18:12:23.059181
372	Badajoz	Segura de León	1,109 €/l	1,229 €/l	1,049 €/l	1,129 €/l						2020-04-05 18:12:23.551764
373	Badajoz	Siruela	1,205 €/l		1,035 €/l	1,145 €/l	0,650 €/l					2020-04-05 18:12:25.527476
374	Badajoz	Solana de los Barros	1,089 €/l	1,189 €/l	1,055 €/l	1,135 €/l	0,732 €/l					2020-04-05 18:12:26.040492
375	Badajoz	Talarrubias	1,279 €/l		1,020 €/l		0,605 €/l					2020-04-05 18:12:26.446164
376	Badajoz	Talavera la Real	1,110 €/l	1,275 €/l	1,035 €/l	1,159 €/l	0,798 €/l					2020-04-05 18:12:26.886420
377	Badajoz	Torre de Miguel Sesmero	1,059 €/l		0,999 €/l		0,639 €/l					2020-04-05 18:12:27.326953
378	Badajoz	Torremejía	1,189 €/l	1,349 €/l	1,129 €/l							2020-04-05 18:12:28.018065
379	Badajoz	Usagre		1,359 €/l	1,069 €/l	1,175 €/l	0,829 €/l					2020-04-05 18:12:28.417641
380	Badajoz	Valdecaballeros	1,229 €/l		1,129 €/l	1,179 €/l	0,949 €/l					2020-04-05 18:12:28.819152
381	Badajoz	Valdelacalzada	1,069 €/l		0,989 €/l		0,569 €/l					2020-04-05 18:12:29.229531
382	Badajoz	Valencia de las Torres										2020-04-05 18:12:29.499206
383	Badajoz	Valencia del Mombuey										2020-04-05 18:12:31.037687
384	Badajoz	Valencia del Ventoso										2020-04-05 18:12:31.912059
385	Badajoz	Valle de la Serena	1,239 €/l		1,139 €/l		0,829 €/l					2020-04-05 18:12:34.848826
386	Badajoz	Valverde de Leganés	1,099 €/l		0,999 €/l	1,069 €/l	0,699 €/l					2020-04-05 18:12:35.187487
387	Badajoz	Valverde de Mérida	1,189 €/l		1,109 €/l		0,800 €/l					2020-04-05 18:12:35.610233
388	Badajoz	Villafranca de los Barros	1,134 €/l	1,199 €/l	1,015 €/l	1,138 €/l						2020-04-05 18:12:36.032711
389	Badajoz	Villagonzalo	1,105 €/l		1,025 €/l		0,745 €/l					2020-04-05 18:12:36.420447
390	Badajoz	Villalba de los Barros	1,359 €/l		1,279 €/l							2020-04-05 18:12:36.821725
391	Badajoz	Villanueva de la Serena	1,164 €/l	1,312 €/l	1,046 €/l	1,137 €/l	0,666 €/l					2020-04-05 18:12:37.234866
392	Badajoz	Villanueva del Fresno	1,099 €/l		1,039 €/l	1,089 €/l	0,609 €/l					2020-04-05 18:12:38.443161
393	Badajoz	Villar de Rena	1,099 €/l		1,015 €/l							2020-04-05 18:12:38.903559
394	Badajoz	Zafra	1,095 €/l	1,246 €/l	1,045 €/l	1,119 €/l						2020-04-05 18:12:39.269255
395	Badajoz	Zahínos			0,979 €/l		0,559 €/l					2020-04-05 18:12:39.588357
396	Badajoz	Zalamea de la Serena	1,099 €/l		1,079 €/l	1,179 €/l						2020-04-05 18:12:40.107226
397	Badajoz	La Zarza	1,079 €/l		1,049 €/l	1,099 €/l	0,725 €/l					2020-04-05 18:12:40.453024
398	Barcelona	Abrera	1,174 €/l	1,390 €/l	1,076 €/l	1,187 €/l	0,799 €/l		0,799 €/l	0,820 €/l		2020-04-05 18:12:48.886367
399	Barcelona	Alella	1,139 €/l	1,311 €/l	1,039 €/l	1,099 €/l						2020-04-05 18:12:49.260542
400	Barcelona	L'Ametlla del Vallès	1,119 €/l	1,309 €/l	1,019 €/l	1,079 €/l					0,689 €/l	2020-04-05 18:12:49.691050
401	Barcelona	Arenys de Mar	1,249 €/l	1,399 €/l	1,129 €/l	1,259 €/l						2020-04-05 18:12:50.106468
402	Barcelona	Arenys de Munt										2020-04-05 18:12:50.387476
403	Barcelona	Argentona	1,169 €/l	1,309 €/l	1,069 €/l	1,149 €/l						2020-04-05 18:12:50.841850
404	Barcelona	Artés	1,039 €/l	1,139 €/l	0,949 €/l	0,999 €/l	0,719 €/l					2020-04-05 18:12:52.040597
405	Barcelona	Avinyó	1,104 €/l		1,043 €/l	1,104 €/l	0,714 €/l					2020-04-05 18:12:52.445314
406	Barcelona	Badalona	1,129 €/l	1,293 €/l	1,031 €/l	1,120 €/l	0,887 €/l	0,899 €/l			0,629 €/l	2020-04-05 18:12:52.944553
407	Barcelona	Badia del Vallès	1,179 €/l	1,319 €/l	1,065 €/l	1,145 €/l						2020-04-05 18:12:53.334270
408	Barcelona	Balenyà	1,099 €/l	1,369 €/l	0,999 €/l							2020-04-05 18:12:53.798255
409	Barcelona	Balsareny	1,030 €/l		0,980 €/l							2020-04-05 18:12:54.163498
410	Barcelona	Barberà del Vallès	1,171 €/l	1,339 €/l	1,079 €/l	1,186 €/l	0,909 €/l				0,689 €/l	2020-04-05 18:12:54.592300
411	Barcelona	Barcelona	1,148 €/l	1,315 €/l	1,052 €/l	1,142 €/l	0,721 €/l	0,869 €/l	0,829 €/l	0,914 €/l	0,655 €/l	2020-04-05 18:12:55.267964
412	Barcelona	Begues	1,159 €/l	1,301 €/l	1,069 €/l	1,159 €/l						2020-04-05 18:12:55.739981
413	Barcelona	Berga	1,180 €/l	1,300 €/l	1,058 €/l	1,167 €/l						2020-04-05 18:12:56.358922
414	Barcelona	Bigues i Riells	1,119 €/l	1,329 €/l	1,039 €/l	1,139 €/l						2020-04-05 18:12:56.748035
415	Barcelona	El Bruc	1,149 €/l	1,229 €/l	1,139 €/l	1,176 €/l						2020-04-05 18:12:57.166737
416	Barcelona	Cabrera de Mar	1,133 €/l	1,297 €/l	1,033 €/l	1,124 €/l						2020-04-05 18:12:57.616140
417	Barcelona	Cabrils	1,159 €/l	1,299 €/l	1,049 €/l	1,119 €/l						2020-04-05 18:12:57.996053
418	Barcelona	Calaf	1,018 €/l	1,298 €/l	0,890 €/l	0,911 €/l	0,526 €/l					2020-04-05 18:12:58.418477
419	Barcelona	Calders	1,079 €/l	1,199 €/l	0,979 €/l	1,029 €/l						2020-04-05 18:12:58.940997
420	Barcelona	Caldes de Montbui	1,162 €/l	1,299 €/l	1,052 €/l	1,139 €/l						2020-04-05 18:12:59.431435
421	Barcelona	Calella	1,179 €/l	1,319 €/l	1,045 €/l	1,125 €/l						2020-04-05 18:12:59.888208
422	Barcelona	Calldetenes	1,179 €/l	1,319 €/l	1,095 €/l	1,155 €/l	0,725 €/l					2020-04-05 18:13:00.361179
423	Barcelona	Canet de Mar	1,139 €/l	1,279 €/l	1,016 €/l	1,095 €/l						2020-04-05 18:13:00.923106
